id,memberId,orderNo,orderType,totalNum,num,repayStatus,repayType,isOverdue,repayDate,payDate,payAmt,overdueNum,initTotalAmt,initPrincipal,initFee,initAdvanceFee,totalAmt,principal,fee,overdue,latefee,advanceFee,poundage,remainTotalAmt,remainPrincipal,remainFee,remainOverdue,remainLatefee,remainAdvanceFee,waiverFee,waiverAdvanceFee,waiverOverdue,waiverLatefee,waiverPoundage,loanDiscountfee,dayLoanDiscount,payLoanDiscountfee,repayDiscountfee,refundTotalAmt,isFree,discountParty,rotateStatus,deleted,crtTime,uptTime,interestStatus,deferredFlag,UPDATE_DAY
2646314,103622417,TQYJK20180115K3b1oa9dfm,1,3,1,1,1,1,15FEB2018,,0,260,36278,33333,2945,0,52918,33333,2945,16640,0,0,0,52918,33333,2945,16640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JAN2018:14:33:04,02NOV2018:00:07:02,0,,20181102
2435434,102450994,TQYJK2017111743i770a448,1,3,3,1,1,1,17FEB2018,,0,258,27495,26668,827,0,41427,26668,827,13932,0,0,0,41427,26668,827,13932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17NOV2017:10:11:55,02NOV2018:00:07:11,0,,20181102
2451062,102079214,TQYJK201711238Q7py1grH0,1,3,3,1,1,1,23FEB2018,,0,252,17159,16668,491,0,25223,16668,491,8064,0,0,0,25223,16668,491,8064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23NOV2017:04:34:10,02NOV2018:00:07:07,0,,20181102
2451065,102079214,TQYJK201711238tW2N3q44J,1,3,3,1,1,1,23FEB2018,,0,252,17159,16668,491,0,25223,16668,491,8064,0,0,0,25223,16668,491,8064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23NOV2017:04:34:58,02NOV2018:00:07:07,0,,20181102
2457614,104676184,TQYJK20171125B94n4m85Dx,1,3,3,1,1,1,25FEB2018,,0,250,47825,46668,1157,0,66575,46668,1157,18750,0,0,0,66575,46668,1157,18750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25NOV2017:09:32:31,02NOV2018:00:07:26,0,,20181102
2556300,104455311,TQYJK20171225o9v2Hzt6C5,1,6,2,1,1,1,25FEB2018,,0,250,39508,36666,2842,0,48758,36666,2842,9250,0,0,0,48758,36666,2842,9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25DEC2017:13:20:50,02NOV2018:00:07:30,0,,20181102
2460268,104006682,TQYJK2017112610878M3p99,1,3,3,1,1,1,26FEB2018,,0,249,16952,16668,284,0,21683,16668,284,4731,0,0,0,21683,16668,284,4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26NOV2017:11:29:20,02NOV2018:00:06:45,0,,20181102
2461641,103717494,TQYJK20171126GLe2k15Df1,1,3,3,1,1,1,26FEB2018,,0,249,23913,23334,579,0,33375,23334,579,9462,0,0,0,33375,23334,579,9462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26NOV2017:20:46:56,02NOV2018:00:06:46,0,,20181102
2559256,102079214,TQYJK20171226Q7i9Q69bxP,1,3,2,1,1,1,26FEB2018,,0,249,17648,16666,982,0,25616,16666,982,7968,0,0,0,25616,16666,982,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26DEC2017:02:00:41,02NOV2018:00:06:46,0,,20181102
2561801,104676184,TQYJK201712266B4F010296,1,3,2,1,1,1,26FEB2018,,0,249,17493,16666,827,0,24216,16666,827,6723,0,0,0,24216,16666,827,6723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26DEC2017:15:24:03,02NOV2018:00:06:48,0,,20181102
2562260,100537738,TQYJK20171226N4V6o2YJr0,1,3,2,1,1,1,26FEB2018,,0,249,100461,96655,3806,0,131835,96655,3806,31374,0,0,0,131835,96655,3806,31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26DEC2017:17:04:18,02NOV2018:00:06:49,0,,20181102
2711807,101150757,TQYJK2018012657APt73470,1,6,1,1,1,1,26FEB2018,,0,249,49903,44443,5460,0,64345,44443,5460,14442,0,0,0,64345,44443,5460,14442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:14:07:41,02NOV2018:00:06:51,0,,20181102
2713570,104676184,TQYJK2018012677QFd29t8L,1,3,1,1,1,1,26FEB2018,,0,249,21488,20000,1488,0,29456,20000,1488,7968,0,0,0,29456,20000,1488,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:17:13:57,02NOV2018:00:06:52,0,,20181102
1858710,104469091,TQYJK20170727w578S418l3,1,12,7,1,1,1,27FEB2018,,0,248,65098,56666,8432,0,79234,56666,8432,14136,0,0,0,79234,56666,8432,14136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27JUL2017:09:45:07,02NOV2018:00:06:52,0,,20181102
2472226,101113315,TQYJK20171129w8r14z317A,1,3,3,1,1,1,28FEB2018,,0,247,68631,66668,1963,0,100000,66668,1963,31369,0,0,0,100000,66668,1963,31369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29NOV2017:21:43:21,02NOV2018:00:07:14,0,,20181102
2730517,102079214,TQYJK201801302b149Waj82,1,3,1,1,1,1,28FEB2018,,0,247,36088,33333,2755,0,51896,33333,2755,15808,0,0,0,51896,33333,2755,15808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:06:48:14,02NOV2018:00:07:27,0,,20181102
2587406,100621583,TQYJK201801019905LvJI7w,1,3,2,1,1,1,01MAR2018,,0,246,17179,16666,513,0,21853,16666,513,4674,0,0,0,21853,16666,513,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01JAN2018:16:34:25,02NOV2018:00:07:33,0,,20181102
2587409,100621583,TQYJK2018010156rp5P21T4,1,3,2,1,1,1,01MAR2018,,0,246,27487,26666,821,0,34867,26666,821,7380,0,0,0,34867,26666,821,7380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01JAN2018:16:35:11,02NOV2018:00:07:34,0,,20181102
2745893,101761589,TQYJK20180201q3QndG6A16,1,3,1,1,1,1,01MAR2018,,0,246,17321,16346,975,0,22733,16346,975,5412,0,0,0,22733,16346,975,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:16:53:34,02NOV2018:00:07:34,0,,20181102
2277010,102450994,TQYJK2017100334Y69V02r5,1,6,5,1,1,1,03MAR2018,,0,244,79200,75000,4200,0,115800,75000,4200,36600,0,0,0,115800,75000,4200,36600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2017:15:05:40,02NOV2018:00:06:49,0,,20181102
2482709,101469742,TQYJK201712047c7nyeHzuw,1,6,3,1,1,1,04MAR2018,,0,243,73759,66666,7093,0,104620,66666,7093,30861,0,0,0,104620,66666,7093,30861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04DEC2017:12:13:42,02NOV2018:00:06:54,0,,20181102
2602077,102079214,TQYJK2018010551I4x54UjC,1,3,2,1,1,1,05MAR2018,,0,242,17553,16666,887,0,25297,16666,887,7744,0,0,0,25297,16666,887,7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05JAN2018:04:56:12,02NOV2018:00:07:04,0,,20181102
2496506,104006682,TQYJK201712082hm52P21m3,1,3,3,1,1,1,08MAR2018,,0,239,30462,30000,462,0,38349,30000,462,7887,0,0,0,38349,30000,462,7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08DEC2017:11:50:00,02NOV2018:00:07:24,0,,20181102
2615517,102653129,TQYJK20180108W9K32Qk0z5,1,12,2,1,1,1,08MAR2018,,0,239,34469,26666,7803,0,46658,26666,7803,12189,0,0,0,46658,26666,7803,12189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08JAN2018:14:57:33,02NOV2018:00:07:28,0,,20181102
2616449,102853563,TQYJK20180108tr7ysK0356,1,3,2,1,1,1,08MAR2018,,0,239,34642,33329,1313,0,45158,33329,1313,10516,0,0,0,45158,33329,1313,10516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08JAN2018:16:31:21,02NOV2018:00:07:28,0,,20181102
2500286,102450994,TQYJK20171209OAa545Y59Z,1,3,3,1,1,1,09MAR2018,,0,238,27415,26668,747,0,40267,26668,747,12852,0,0,0,40267,26668,747,12852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,09DEC2017:15:05:57,02NOV2018:00:07:34,0,,20181102
2502277,102260937,TQYJK2017121076935nzL1J,1,3,3,1,1,1,10MAR2018,,0,237,65107,63334,1773,0,95206,63334,1773,30099,0,0,0,95206,63334,1773,30099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10DEC2017:10:02:32,02NOV2018:00:07:42,0,,20181102
2631328,103622417,TQYJK2018011189P1j3s2Z6,1,3,2,1,1,1,11MAR2018,,0,236,35106,33333,1773,0,50210,33333,1773,15104,0,0,0,50210,33333,1773,15104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11JAN2018:18:05:53,02NOV2018:00:07:52,0,,20181102
2508247,104455311,TQYJK20171212Q0UMA37192,1,6,3,1,1,1,12MAR2018,,0,235,103840,98333,5507,0,127105,98333,5507,23265,0,0,0,127105,98333,5507,23265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12DEC2017:09:08:51,02NOV2018:00:07:55,0,,20181102
2634874,104455311,TQYJK20180112uB90273Z76,1,3,2,1,1,1,12MAR2018,,0,235,30840,30000,840,0,37890,30000,840,7050,0,0,0,37890,30000,840,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12JAN2018:13:30:55,02NOV2018:00:07:57,0,,20181102
2512111,104676184,TQYJK20171213r8JaS8JZ7G,1,3,3,1,1,1,13MAR2018,,0,234,20448,20000,448,0,27936,20000,448,7488,0,0,0,27936,20000,448,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13DEC2017:11:25:28,02NOV2018:00:08:02,0,,20181102
2641487,103622417,TQYJK20180114e40gD0901z,1,3,2,1,1,1,14MAR2018,,0,233,52660,50000,2660,0,74795,50000,2660,22135,0,0,0,74795,50000,2660,22135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JAN2018:10:12:43,02NOV2018:00:08:08,0,,20181102
2646315,103622417,TQYJK20180115K3b1oa9dfm,1,3,2,1,1,1,15MAR2018,,0,232,35106,33333,1773,0,49954,33333,1773,14848,0,0,0,49954,33333,1773,14848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JAN2018:14:33:04,02NOV2018:00:08:14,0,,20181102
2647563,104676184,TQYJK20180115q520I1AHC3,1,3,2,1,1,1,15MAR2018,,0,232,17413,16666,747,0,23677,16666,747,6264,0,0,0,23677,16666,747,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JAN2018:18:22:16,02NOV2018:00:08:15,0,,20181102
2837783,102079214,TQYJK20180223347j85339Y,1,3,1,1,1,1,23MAR2018,,0,224,35993,33333,2660,0,50329,33333,2660,14336,0,0,0,50329,33333,2660,14336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23FEB2018:04:38:59,02NOV2018:00:07:37,0,,20181102
2838294,104450196,TQYJK20180223x20Uo0gw71,1,3,1,1,1,1,23MAR2018,,0,224,50390,46666,3724,0,70326,46666,3724,19936,0,0,0,70326,46666,3724,19936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23FEB2018:08:54:14,02NOV2018:00:07:38,0,,20181102
2556301,104455311,TQYJK20171225o9v2Hzt6C5,1,6,3,1,1,1,25MAR2018,,0,222,38719,36666,2053,0,46933,36666,2053,8214,0,0,0,46933,36666,2053,8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25DEC2017:13:20:50,02NOV2018:00:07:59,0,,20181102
2559257,102079214,TQYJK20171226Q7i9Q69bxP,1,3,3,1,1,1,26MAR2018,,0,221,17111,16668,443,0,24183,16668,443,7072,0,0,0,24183,16668,443,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26DEC2017:02:00:41,02NOV2018:00:08:09,0,,20181102
2561802,104676184,TQYJK201712266B4F010296,1,3,3,1,1,1,26MAR2018,,0,221,17041,16668,373,0,23008,16668,373,5967,0,0,0,23008,16668,373,5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26DEC2017:15:24:03,02NOV2018:00:08:11,0,,20181102
2562261,100537738,TQYJK20171226N4V6o2YJr0,1,3,3,1,1,1,26MAR2018,,0,221,100461,98539,1922,0,128970,98539,1922,28509,0,0,0,128970,98539,1922,28509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26DEC2017:17:04:18,02NOV2018:00:08:12,0,,20181102
2711808,101150757,TQYJK2018012657APt73470,1,6,2,1,1,1,26MAR2018,,0,221,49903,45310,4593,0,62942,45310,4593,13039,0,0,0,62942,45310,4593,13039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:14:07:41,02NOV2018:00:08:16,0,,20181102
2713571,104676184,TQYJK2018012677QFd29t8L,1,3,2,1,1,1,26MAR2018,,0,221,20896,20000,896,0,27968,20000,896,7072,0,0,0,27968,20000,896,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:17:13:57,02NOV2018:00:08:18,0,,20181102
1858711,104469091,TQYJK20170727w578S418l3,1,12,8,1,1,1,27MAR2018,,0,220,63013,56666,6347,0,75553,56666,6347,12540,0,0,0,75553,56666,6347,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27JUL2017:09:45:07,02NOV2018:00:08:23,0,,20181102
2869839,105127814,TQYJK20180227o24p89785r,1,3,1,1,1,1,27MAR2018,,0,220,34873,33333,1540,0,43013,33333,1540,8140,0,0,0,43013,33333,1540,8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27FEB2018:14:35:11,02NOV2018:00:07:37,0,,20181102
2730518,102079214,TQYJK201801302b149Waj82,1,3,2,1,1,1,28MAR2018,,0,219,35106,33333,1773,0,49122,33333,1773,14016,0,0,0,49122,33333,1773,14016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:06:48:14,02NOV2018:00:07:54,0,,20181102
2731496,105151466,TQYJK201801302t8I86Sx82,1,6,2,1,1,1,28MAR2018,,0,219,45320,40000,5320,0,61964,40000,5320,16644,0,0,0,61964,40000,5320,16644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:11:07:45,02NOV2018:00:07:55,0,,20181102
2587407,100621583,TQYJK201801019905LvJI7w,1,3,3,1,1,1,01APR2018,,0,215,16952,16668,284,0,21037,16668,284,4085,0,0,0,21037,16668,284,4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01JAN2018:16:34:25,02NOV2018:00:08:14,0,,20181102
2587410,100621583,TQYJK2018010156rp5P21T4,1,3,3,1,1,1,01APR2018,,0,215,27123,26668,455,0,33573,26668,455,6450,0,0,0,33573,26668,455,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01JAN2018:16:35:11,02NOV2018:00:08:14,0,,20181102
2745830,101761589,TQYJK201802018jq0N7PrV1,1,3,2,1,1,1,01APR2018,,0,215,31178,29997,1181,0,39563,29997,1181,8385,0,0,0,39563,29997,1181,8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:16:46:15,02NOV2018:00:08:16,0,,20181102
2745894,101761589,TQYJK20180201q3QndG6A16,1,3,2,1,1,1,01APR2018,,0,215,17321,16665,656,0,22051,16665,656,4730,0,0,0,22051,16665,656,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:16:53:34,02NOV2018:00:08:16,0,,20181102
2745966,101761589,TQYJK20180201D0j370BQAd,1,3,2,1,1,1,01APR2018,,0,215,17321,16665,656,0,22051,16665,656,4730,0,0,0,22051,16665,656,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:17:02:17,02NOV2018:00:08:17,0,,20181102
2277011,102450994,TQYJK2017100334Y69V02r5,1,6,6,1,1,1,03APR2018,,0,213,77325,75000,2325,0,109275,75000,2325,31950,0,0,0,109275,75000,2325,31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2017:15:05:40,02NOV2018:00:08:28,0,,20181102
2482710,101469742,TQYJK201712047c7nyeHzuw,1,6,4,1,1,1,04APR2018,,0,212,72556,66666,5890,0,99480,66666,5890,26924,0,0,0,99480,66666,5890,26924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04DEC2017:12:13:42,02NOV2018:00:07:44,0,,20181102
2602078,102079214,TQYJK2018010551I4x54UjC,1,3,3,1,1,1,05APR2018,,0,211,17159,16668,491,0,23911,16668,491,6752,0,0,0,23911,16668,491,6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05JAN2018:04:56:12,02NOV2018:00:07:48,0,,20181102
2615518,102653129,TQYJK20180108W9K32Qk0z5,1,12,3,1,1,1,08APR2018,,0,208,34519,26666,7853,0,45127,26666,7853,10608,0,0,0,45127,26666,7853,10608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08JAN2018:14:57:33,02NOV2018:00:08:16,0,,20181102
2616450,102853563,TQYJK20180108tr7ysK0356,1,3,3,1,1,1,08APR2018,,0,208,34642,33979,663,0,44002,33979,663,9360,0,0,0,44002,33979,663,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08JAN2018:16:31:21,02NOV2018:00:08:17,0,,20181102
2631329,103622417,TQYJK2018011189P1j3s2Z6,1,3,3,1,1,1,11APR2018,,0,205,34316,33334,982,0,47436,33334,982,13120,0,0,0,47436,33334,982,13120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11JAN2018:18:05:53,02NOV2018:00:08:44,0,,20181102
2508248,104455311,TQYJK20171212Q0UMA37192,1,6,4,1,1,1,12APR2018,,0,204,102906,98333,4573,0,123102,98333,4573,20196,0,0,0,123102,98333,4573,20196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12DEC2017:09:08:51,02NOV2018:00:08:49,0,,20181102
2634875,104455311,TQYJK20180112uB90273Z76,1,3,3,1,1,1,12APR2018,,0,204,30465,30000,465,0,36585,30000,465,6120,0,0,0,36585,30000,465,6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12JAN2018:13:30:55,02NOV2018:00:08:50,0,,20181102
2641488,103622417,TQYJK20180114e40gD0901z,1,3,3,1,1,1,14APR2018,,0,202,51473,50000,1473,0,70663,50000,1473,19190,0,0,0,70663,50000,1473,19190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JAN2018:10:12:43,02NOV2018:00:09:05,0,,20181102
2646316,103622417,TQYJK20180115K3b1oa9dfm,1,3,3,1,1,1,15APR2018,,0,201,34316,33334,982,0,47180,33334,982,12864,0,0,0,47180,33334,982,12864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JAN2018:14:33:04,02NOV2018:00:09:12,0,,20181102
2647564,104676184,TQYJK20180115q520I1AHC3,1,3,3,1,1,1,15APR2018,,0,201,17081,16668,413,0,22508,16668,413,5427,0,0,0,22508,16668,413,5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JAN2018:18:22:16,02NOV2018:00:09:13,0,,20181102
2979296,105127814,TQYJK20180316JyFhE6vx4E,1,3,1,1,1,1,16APR2018,,0,200,25395,23333,2062,0,34395,23333,2062,9000,0,0,0,34395,23333,2062,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16MAR2018:17:29:01,02NOV2018:00:08:35,0,,20181102
2663491,105127814,TQYJK20180118983Vw00xSj,1,3,3,1,1,1,18APR2018,,0,198,30512,30000,512,0,37046,30000,512,6534,0,0,0,37046,30000,512,6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18JAN2018:15:10:01,02NOV2018:00:08:48,0,,20181102
2987587,105127814,TQYJK20180318hFl17A0g88,1,3,1,1,1,1,18APR2018,,0,198,29022,26666,2356,0,39120,26666,2356,10098,0,0,0,39120,26666,2356,10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18MAR2018:15:22:00,02NOV2018:00:08:53,0,,20181102
2676513,101524696,TQYJK20180120P8bXUAX3dI,1,6,3,1,1,1,20APR2018,,0,196,39209,36294,2915,0,48617,36294,2915,9408,0,0,0,48617,36294,2915,9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20JAN2018:19:14:19,02NOV2018:00:09:13,0,,20181102
2998423,101524696,TQYJK20180320OrWS84215X,1,3,1,1,1,1,20APR2018,,0,196,24249,22884,1365,0,28757,22884,1365,4508,0,0,0,28757,22884,1365,4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20MAR2018:11:12:15,02NOV2018:00:08:29,0,,20181102
2837784,102079214,TQYJK20180223347j85339Y,1,3,2,1,1,1,23APR2018,,0,193,35296,33333,1963,0,47648,33333,1963,12352,0,0,0,47648,33333,1963,12352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23FEB2018:04:38:59,02NOV2018:00:08:59,0,,20181102
2838295,104450196,TQYJK20180223x20Uo0gw71,1,3,2,1,1,1,23APR2018,,0,193,49415,46666,2749,0,66592,46666,2749,17177,0,0,0,66592,46666,2749,17177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23FEB2018:08:54:14,02NOV2018:00:08:59,0,,20181102
3030207,100352597,TQYJK20180323366DU6bd2R,1,3,1,1,1,1,23APR2018,,0,193,72556,66666,5890,0,97067,66666,5890,24511,0,0,0,97067,66666,5890,24511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23MAR2018:21:00:45,02NOV2018:00:08:29,0,,20181102
2556302,104455311,TQYJK20171225o9v2Hzt6C5,1,6,4,1,1,1,25APR2018,,0,191,38371,36666,1705,0,45438,36666,1705,7067,0,0,0,45438,36666,1705,7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25DEC2017:13:20:50,02NOV2018:00:08:51,0,,20181102
2710266,100691166,TQYJK20180126seU3s7105r,1,6,3,1,1,1,26APR2018,,0,190,55890,50000,5890,0,73940,50000,5890,18050,0,0,0,73940,50000,5890,18050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:10:48:08,02NOV2018:00:09:10,0,,20181102
2711809,101150757,TQYJK2018012657APt73470,1,6,3,1,1,1,26APR2018,,0,190,49903,46193,3710,0,61493,46193,3710,11590,0,0,0,61493,46193,3710,11590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:14:07:41,02NOV2018:00:09:12,0,,20181102
2713572,104676184,TQYJK2018012677QFd29t8L,1,3,3,1,1,1,26APR2018,,0,190,20496,20000,496,0,26576,20000,496,6080,0,0,0,26576,20000,496,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26JAN2018:17:13:57,02NOV2018:00:09:14,0,,20181102
1858712,104469091,TQYJK20170727w578S418l3,1,12,9,1,1,1,27APR2018,,0,189,62287,56666,5621,0,73060,56666,5621,10773,0,0,0,73060,56666,5621,10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27JUL2017:09:45:07,02NOV2018:00:08:38,0,,20181102
2869840,105127814,TQYJK20180227o24p89785r,1,3,2,1,1,1,27APR2018,,0,189,34470,33333,1137,0,41463,33333,1137,6993,0,0,0,41463,33333,1137,6993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27FEB2018:14:35:11,02NOV2018:00:08:46,0,,20181102
2871013,100691166,TQYJK20180227KYGBjmj2xc,1,3,2,1,1,1,27APR2018,,0,189,17648,16666,982,0,23696,16666,982,6048,0,0,0,23696,16666,982,6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27FEB2018:15:45:07,02NOV2018:00:08:47,0,,20181102
2730519,102079214,TQYJK201801302b149Waj82,1,3,3,1,1,1,28APR2018,,0,188,34316,33334,982,0,46348,33334,982,12032,0,0,0,46348,33334,982,12032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:06:48:14,02NOV2018:00:09:05,0,,20181102
2731497,105151466,TQYJK201801302t8I86Sx82,1,6,3,1,1,1,28APR2018,,0,188,44712,40000,4712,0,59000,40000,4712,14288,0,0,0,59000,40000,4712,14288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:11:07:45,02NOV2018:00:09:05,0,,20181102
3067768,100691166,TQYJK201803281T24673i0A,1,3,1,1,1,1,28APR2018,,0,188,21767,20000,1767,0,28911,20000,1767,7144,0,0,0,28911,20000,1767,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAR2018:09:24:21,02NOV2018:00:09:17,0,,20181102
3072245,100108369,TQYJK201803288zT15180t2,1,3,1,1,1,1,28APR2018,,0,188,48498,45768,2730,0,56958,45768,2730,8460,0,0,0,56958,45768,2730,8460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAR2018:15:16:44,02NOV2018:00:09:18,0,,20181102
3093189,100517323,TQYJK2018033021RYT96145,1,6,1,1,1,1,28APR2018,,0,188,58265,50000,8265,0,76125,50000,8265,17860,0,0,0,76125,50000,8265,17860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAR2018:21:03:36,02NOV2018:00:09:21,0,,20181102
2745831,101761589,TQYJK201802018jq0N7PrV1,1,3,3,1,1,1,01MAY2018,,0,185,31176,30580,596,0,38576,30580,596,7400,0,0,0,38576,30580,596,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:16:46:15,02NOV2018:00:09:37,0,,20181102
2745895,101761589,TQYJK20180201q3QndG6A16,1,3,3,1,1,1,01MAY2018,,0,185,17320,16989,331,0,21575,16989,331,4255,0,0,0,21575,16989,331,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:16:53:34,02NOV2018:00:09:37,0,,20181102
2745967,101761589,TQYJK20180201D0j370BQAd,1,3,3,1,1,1,01MAY2018,,0,185,17320,16989,331,0,21575,16989,331,4255,0,0,0,21575,16989,331,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:17:02:17,02NOV2018:00:09:37,0,,20181102
2482711,101469742,TQYJK201712047c7nyeHzuw,1,6,5,1,1,1,04MAY2018,,0,182,70466,66666,3800,0,93580,66666,3800,23114,0,0,0,93580,66666,3800,23114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04DEC2017:12:13:42,02NOV2018:00:09:32,0,,20181102
2918451,100108369,TQYJK20180306W7c6O961EI,1,3,2,1,1,1,06MAY2018,,0,180,90068,86655,3413,0,110408,86655,3413,20340,0,0,0,110408,86655,3413,20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06MAR2018:13:35:47,02NOV2018:00:09:36,0,,20181102
2615519,102653129,TQYJK20180108W9K32Qk0z5,1,12,4,1,1,1,08MAY2018,,0,178,33506,26666,6840,0,42584,26666,6840,9078,0,0,0,42584,26666,6840,9078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08JAN2018:14:57:33,02NOV2018:00:09:50,0,,20181102
2943659,104910778,TQYJK2018031043107mJH8V,1,3,2,1,1,1,10MAY2018,,0,176,17616,16666,950,0,23248,16666,950,5632,0,0,0,23248,16666,950,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10MAR2018:11:13:14,02NOV2018:00:09:45,0,,20181102
