id,memberId,orderNo,bizOrderNo,loanAmount,loanDate,isFree,freeNum,interestType,feeRate,rateType,totalNum,payNum,nextRepayDate,overdueNum,orderStatus,isOverdue,cancelFlag,channelType,acctTempId,logicTime,parentOrderNo,orderType,totalPayAmt,serviceFee,totalInitFee,totalAmt,totalPrincipal,totalFee,totalOverdue,totalLatefee,totalAdvanceFee,totalRepayPoundage,totalRepayDiscountfee,totalLoanDiscountfee,totalDayLoanDiscountfee,totalPayLoanDiscountfee,loanDiscountfeeType,loanDiscountfeeAmt,loanDiscountfeeRate,remainTotalAmt,remainTotalPrincipal,remainTotalFee,remainTotalOverdue,remainTotalLatefee,refundDate,refundTotalAmt,waiverTotalAmt,deleted,crtTime,uptTime,deferredFlag,loanTerm,loanTermUnit,UPDATE_DAY
1941417,100687518,TQYJK2018051350990225fr,,50000,13MAY2018,0,0,2,0.0650,3,3,3,13AUG2018,0,2,0,0,C002,420003,13JUL2018:14:57:17,,1,51962,0,1962,51962,50000,1631,0,0,0,331,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,13MAY2018:17:10:05,13JUL2018:00:01:59,,,,20181102
1941642,103190934,TQYJK201805135A91g7097g,,50000,13MAY2018,0,0,2,0.0650,3,3,3,13AUG2018,0,2,0,0,C002,420003,13AUG2018:18:18:12,,1,51962,0,1962,51962,50000,1962,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,13MAY2018:19:23:22,13AUG2018:00:01:37,,,,20181102
1941817,100840394,TQYJK20180513lTY1I29F1M,,170000,13MAY2018,0,0,1,0.0950,3,3,3,13AUG2018,0,2,0,0,C001,420002,13AUG2018:09:56:46,,1,179906,0,9906,179906,170000,9906,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,13MAY2018:21:49:25,13AUG2018:00:01:34,,,,20181102
1943500,102058051,TQYJK20180514716mJ243tA,,140000,14MAY2018,0,0,1,0.0950,3,1,1,14JUN2018,0,2,0,0,C001,420002,15JUN2018:09:21:17,,1,144389,0,4123,144389,140000,4123,266,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:10:55:44,14JUN2018:00:02:34,,,,20181102
1943541,104674770,TQYJK20180514t1N2vlJ2PV,,300000,14MAY2018,0,0,2,0.0650,3,6,6,14NOV2018,0,2,0,0,C002,420003,21OCT2018:10:33:22,,1,320415,0,20805,320805,300000,20013,0,0,0,792,0,390,12,390,9,50000,0.0650,0,0,0,0,0,,0,0,0,14MAY2018:11:11:04,21OCT2018:00:01:20,,,,20181102
1943755,103817048,TQYJK201805146V3iYDn696,,140000,14MAY2018,0,0,1,0.0950,3,1,1,14JUN2018,0,2,0,0,C001,420002,17JUN2018:11:18:55,,1,144921,0,4123,144921,140000,4123,798,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:12:44:44,14JUN2018:00:02:35,,,,20181102
1943858,100355797,TQYJK20180514oI4r4mq0v7,,90000,14MAY2018,0,0,2,0.0650,3,3,3,14AUG2018,0,2,0,0,C002,420003,04JUL2018:15:12:02,,1,93532,0,3532,93532,90000,2542,0,0,0,990,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:13:34:20,04JUL2018:00:02:14,,,,20181102
1944164,10174640,TQYJK20180514u65L9D44m0,,500000,14MAY2018,0,0,2,0.0650,3,6,5,14NOV2018,0,1,0,0,C002,420003,14OCT2018:10:14:37,,1,445560,0,34673,534013,500000,34013,0,0,0,0,0,0,0,0,0,0,0.0000,88453,87409,1044,0,0,,0,0,0,14MAY2018:16:10:45,02NOV2018:00:01:19,,,,20181102
1944171,101474414,TQYJK20180514bn6A45DV7T,,120000,14MAY2018,0,0,1,0.0950,3,1,1,14JUN2018,0,2,0,0,C001,420002,14JUN2018:16:19:44,,1,123534,0,3534,123534,120000,3534,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:16:13:01,14JUN2018:00:02:35,,,,20181102
1944494,105182355,TQYJK20180514K3k88869a5,,80000,14MAY2018,0,0,1,0.0950,3,1,1,14JUN2018,0,2,0,0,C001,420002,16JUN2018:12:05:23,,1,82660,0,2356,82660,80000,2356,304,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:18:17:45,14JUN2018:00:02:36,,,,20181102
1944557,105052573,TQYJK2018051411A4o9l5TF,,260000,14MAY2018,0,0,1,0.0950,3,3,3,14AUG2018,0,2,0,0,C001,420002,14AUG2018:21:16:26,,1,275149,0,15149,275149,260000,15149,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:18:51:42,14AUG2018:00:01:35,,,,20181102
1944663,102078637,TQYJK20180514J72b9m3c97,,110000,14MAY2018,0,0,2,0.0650,3,3,3,14AUG2018,0,2,0,0,C002,420003,15AUG2018:09:13:52,,1,114355,0,4318,114355,110000,4318,37,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,14MAY2018:20:14:43,14AUG2018:00:01:35,,,,20181102
1946251,100417995,TQYJK201805152qY0Z31Ul1,,200000,15MAY2018,0,0,2,0.0650,3,3,3,15AUG2018,0,2,0,0,C002,420003,15JUN2018:19:41:44,,1,207850,0,7850,207850,200000,3900,0,0,0,3950,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:09:37:00,15JUN2018:00:02:36,,,,20181102
1946253,10227033,TQYJK20180515R1p2nemOX9,,300000,15MAY2018,0,0,2,0.0650,3,3,3,15AUG2018,0,2,0,0,C002,420003,17AUG2018:08:49:10,,1,312037,0,11776,312362,300000,11776,586,0,0,0,0,325,10,325,9,50000,0.0650,0,0,0,0,0,,0,0,0,15MAY2018:09:37:34,15AUG2018:00:01:37,,,,20181102
1946402,100232922,TQYJK201805154P2LH0B3Mj,,150000,15MAY2018,0,0,1,0.0950,3,1,1,15JUN2018,0,2,0,0,C001,420002,15JUN2018:16:49:10,,1,154418,0,4418,154418,150000,4418,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:10:44:06,15JUN2018:00:02:36,,,,20181102
1946434,104720002,TQYJK20180515kuI81VX74X,,160000,15MAY2018,0,0,2,0.0500,3,3,3,15AUG2018,0,2,0,0,C006,420005,15AUG2018:09:50:12,,1,164931,0,4931,164931,160000,4931,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:10:57:46,15AUG2018:00:01:37,,,,20181102
1946538,102543840,TQYJK20180515D62K3w28Ec,,50000,15MAY2018,0,0,2,0.0650,3,3,3,15AUG2018,0,2,0,0,C002,420003,11JUL2018:09:40:17,,1,51962,0,1962,51962,50000,1544,0,0,0,418,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:11:38:51,11JUL2018:00:02:01,,,,20181102
1946551,101607663,TQYJK2018051592141RW7dq,,50000,15MAY2018,0,0,1,0.1000,3,1,1,15JUN2018,0,2,0,0,C001,420002,06JUL2018:21:14:44,,1,53650,0,1550,53650,50000,1550,2100,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:11:44:07,15JUN2018:00:02:35,,,,20181102
1946579,10116449,TQYJK20180515473M5LN26H,,50000,15MAY2018,0,0,2,0.0650,3,3,3,15AUG2018,0,2,0,0,C002,420003,14JUL2018:17:39:17,,1,51962,0,1962,51962,50000,1609,0,0,0,353,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:11:55:06,14JUL2018:00:02:03,,,,20181102
1947244,101647437,TQYJK201805154F53hi71X4,,90000,15MAY2018,0,0,1,0.0950,3,1,1,15JUN2018,0,2,0,0,C001,420002,14JUN2018:17:36:10,,1,92565,0,2651,92565,90000,2565,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:17:40:36,14JUN2018:00:02:36,,,,20181102
1947455,100894395,TQYJK20180515BEvjOwZq3c,,100000,15MAY2018,0,0,2,0.0650,3,3,3,15AUG2018,0,2,0,0,C002,420003,22MAY2018:17:49:51,,1,103926,0,3926,103926,100000,440,0,0,0,3486,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:19:40:34,22MAY2018:00:03:08,,,,20181102
1947524,104958908,TQYJK20180515RCj0fY0jy5,,390000,15MAY2018,0,0,2,0.0650,3,3,3,15AUG2018,0,2,0,0,C002,420003,19MAY2018:19:42:29,,1,405308,0,15308,405308,390000,981,0,0,0,14327,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:20:40:54,19MAY2018:00:03:02,,,,20181102
1947529,100667109,TQYJK201805150c588so0Y6,,150000,15MAY2018,0,0,1,0.0650,3,1,1,15JUN2018,0,2,0,0,C001,420002,14JUN2018:20:16:55,,1,153023,0,3023,153023,150000,2925,0,0,0,98,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,15MAY2018:20:45:36,14JUN2018:00:02:37,,,,20181102
1948820,102387332,TQYJK201805169MY81H120L,,120000,16MAY2018,0,0,1,0.0950,3,1,1,16JUN2018,0,2,0,0,C001,420002,16JUN2018:22:37:55,,1,123534,0,3534,123534,120000,3534,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:00:22:17,16JUN2018:00:02:29,,,,20181102
1948915,102288373,TQYJK201805168P51058681,,500000,16MAY2018,0,0,2,0.0650,3,6,5,16NOV2018,0,1,0,0,C002,420003,16OCT2018:08:02:10,,1,445235,0,34673,533903,500000,33903,0,0,0,0,0,325,10,325,9,50000,0.0650,88343,87409,934,0,0,,0,0,0,16MAY2018:07:28:20,02NOV2018:00:01:20,,,,20181102
1949025,10263739,TQYJK20180516915x622Z8m,,120000,16MAY2018,0,0,1,0.0950,3,1,1,16JUN2018,0,2,0,0,C001,420002,17JUN2018:15:10:54,,1,123762,0,3534,123762,120000,3534,228,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:08:48:14,16JUN2018:00:02:29,,,,20181102
1949196,103893120,TQYJK2018051670f7e46os9,,200000,16MAY2018,0,0,1,0.1000,3,3,3,16AUG2018,0,2,0,0,C001,420002,23JUL2018:11:03:08,,1,211767,0,12267,212267,200000,10667,0,0,0,1600,0,500,10,500,9,50000,0.1000,0,0,0,0,0,,0,0,0,16MAY2018:09:43:03,23JUL2018:00:01:54,,,,20181102
1949220,100229930,TQYJK201805164Z720s5892,,500000,16MAY2018,0,0,1,0.0950,3,3,3,16AUG2018,0,2,0,0,C001,420002,27MAY2018:14:10:32,,1,529133,0,29133,529133,500000,5225,0,0,0,23908,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:09:56:10,27MAY2018:00:03:05,,,,20181102
1949271,102365568,TQYJK201805167560o0684r,,50000,16MAY2018,0,0,1,0.0950,3,1,0,16JUN2018,1,1,1,0,C001,420002,02NOV2018:00:11:09,,1,0,0,1473,64678,50000,1473,13205,0,0,0,0,0,0,0,0,0,0.0000,64678,50000,1473,13205,0,,0,0,0,16MAY2018:10:19:48,16JUN2018:00:02:30,,,,20181102
1949340,100953910,TQYJK201805160b5I69NyjD,,80000,16MAY2018,0,0,2,0.0650,3,3,3,16AUG2018,0,2,0,0,C002,420003,12AUG2018:12:25:26,,1,83140,0,3140,83140,80000,3072,0,0,0,68,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:10:44:58,12AUG2018:00:03:53,,,,20181102
1949365,103109784,TQYJK201805164783gXTuq2,,50000,16MAY2018,0,0,2,0.0650,3,3,3,16AUG2018,0,2,0,0,C002,420003,16AUG2018:13:40:49,,1,51962,0,1962,51962,50000,1962,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:10:58:18,16AUG2018:00:01:37,,,,20181102
1949567,103065398,TQYJK2018051692Yv4cWp99,,500000,16MAY2018,0,0,2,0.0650,3,12,5,16NOV2018,0,1,0,0,C002,420003,18OCT2018:08:02:52,,1,235403,0,65618,544703,500000,44585,118,0,0,0,0,390,12,390,9,50000,0.0650,308910,305642,3268,0,0,,0,0,0,16MAY2018:12:36:31,02NOV2018:00:01:20,,,,20181102
1949723,103441965,TQYJK20180516329S880FA7,,300000,16MAY2018,0,0,1,0.0950,3,3,3,16AUG2018,0,2,0,0,C001,420002,24MAY2018:11:47:22,,1,317480,0,17480,317480,300000,2280,0,0,0,15200,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:14:19:14,24MAY2018:00:03:07,,,,20181102
1949860,102485065,TQYJK20180516Z3412H9DA3,,210000,16MAY2018,0,0,1,0.0950,3,3,3,16AUG2018,0,2,0,0,C001,420002,18AUG2018:13:04:19,,1,223700,0,12237,223700,210000,12237,1463,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:15:37:42,16AUG2018:00:01:39,,,,20181102
1949960,102058051,TQYJK20180516L5Es238t01,,90000,16MAY2018,0,0,1,0.0950,3,1,1,16JUN2018,0,2,0,0,C001,420002,18JUN2018:17:09:35,,1,92993,0,2651,92993,90000,2651,342,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:16:33:47,16JUN2018:00:02:30,,,,20181102
1950535,101708625,TQYJK201805164sKhKlkc74,,300000,16MAY2018,0,0,1,0.0950,3,3,3,16AUG2018,0,2,0,0,C001,420002,19JUN2018:14:08:45,,1,317480,0,17480,317480,300000,9405,0,0,0,8075,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,16MAY2018:22:26:08,19JUN2018:00:02:30,,,,20181102
1951691,102229449,TQYJK201805170s1TxMe9J0,,50000,17MAY2018,0,0,2,0.0650,3,3,3,17AUG2018,0,2,0,0,C002,420003,19JUN2018:18:10:58,,1,51978,0,1962,51978,50000,1019,16,0,0,943,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:03:09:12,19JUN2018:00:02:30,,,,20181102
1951804,104405993,TQYJK20180517u60lJxT0AR,,50000,17MAY2018,0,0,1,0.0950,3,1,1,17JUN2018,0,2,0,0,C001,420002,18JUN2018:10:21:38,,1,51568,0,1473,51568,50000,1473,95,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:08:31:50,17JUN2018:00:02:30,,,,20181102
1951989,102451307,TQYJK201805173u1S3Yt8D3,,120000,17MAY2018,0,0,1,0.0950,3,1,1,17JUN2018,0,2,0,0,C001,420002,19JUN2018:12:47:03,,1,123990,0,3534,123990,120000,3534,456,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:10:01:54,17JUN2018:00:02:29,,,,20181102
1952131,10018902,TQYJK201805174W488hFpd4,,130000,17MAY2018,0,0,1,0.0650,3,1,1,17JUN2018,0,2,0,0,C001,420002,17JUN2018:17:57:04,,1,132620,0,2620,132620,130000,2620,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:11:11:33,17JUN2018:00:02:30,,,,20181102
1952676,104601023,TQYJK20180517g4STCLu0tw,,150000,17MAY2018,0,0,1,0.0950,3,1,1,17JUN2018,0,2,0,0,C001,420002,19JUN2018:22:29:14,,1,154988,0,4418,154988,150000,4418,570,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:16:29:55,17JUN2018:00:02:32,,,,20181102
1953062,100889222,TQYJK201805175U3oiKZVey,,530000,17MAY2018,0,0,1,0.0950,3,6,6,17NOV2018,0,2,0,0,C001,420002,02JUN2018:16:19:13,,1,584043,0,54043,584043,530000,8056,0,0,0,45987,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:19:45:53,02JUN2018:00:02:57,,,,20181102
1953201,104753298,TQYJK20180517m4oRg162mP,,400000,17MAY2018,0,0,2,0.0650,3,3,3,17AUG2018,0,2,0,0,C002,420003,17JUN2018:16:07:16,,1,415700,0,15700,415700,400000,7800,0,0,0,7900,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17MAY2018:21:43:15,17JUN2018:00:02:31,,,,20181102
1954912,102671058,TQYJK201805184Q75Z449d2,,80000,18MAY2018,0,0,1,0.0950,3,1,1,18JUN2018,0,2,0,0,C001,420002,13JUN2018:10:28:36,,1,82356,0,2356,82356,80000,1976,0,0,0,380,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18MAY2018:11:15:45,13JUN2018:00:02:41,,,,20181102
1955130,104223002,TQYJK20180518zc4N2TWW4C,,50000,18MAY2018,0,0,1,0.0950,3,1,1,18JUN2018,0,2,0,0,C001,420002,18JUN2018:09:38:16,,1,51473,0,1473,51473,50000,1473,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18MAY2018:13:19:29,18JUN2018:00:02:29,,,,20181102
1955157,103838224,TQYJK20180518O3217S0FUq,,130000,18MAY2018,0,0,1,0.0950,3,1,1,18JUN2018,0,2,0,0,C001,420002,19JUN2018:16:29:16,,1,134076,0,3829,134076,130000,3829,247,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18MAY2018:13:39:06,18JUN2018:00:02:29,,,,20181102
1955199,101973128,TQYJK2018051877P2W3t773,,140000,18MAY2018,0,0,1,0.0950,3,1,1,18JUN2018,0,2,0,0,C001,420002,17JUN2018:10:28:44,,1,144123,0,4123,144123,140000,3990,0,0,0,133,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18MAY2018:14:15:52,17JUN2018:00:02:32,,,,20181102
1955575,1043927,TQYJK20180518517To4dui4,,1000000,18MAY2018,0,0,2,0.0500,3,12,0,18JUN2018,0,5,0,0,C006,420005,18MAY2018:17:40:04,,1,0,0,102140,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0.0000,1000000,1000000,0,0,0,,0,0,0,18MAY2018:17:31:35,18MAY2018:17:40:04,,,,20181102
1955695,101852077,TQYJK20180518D91n0PhY70,,170000,18MAY2018,0,0,1,0.0950,3,3,3,18AUG2018,0,2,0,0,C001,420002,15AUG2018:16:04:33,,1,179906,0,9906,179906,170000,9744,0,0,0,162,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18MAY2018:18:44:11,15AUG2018:00:01:36,,,,20181102
1955822,104419025,TQYJK20180518j3Q6F3G6p5,,300000,18MAY2018,0,0,1,0.0950,3,3,3,18AUG2018,0,2,0,0,C001,420002,17AUG2018:11:37:09,,1,318430,0,17480,318430,300000,17385,950,0,0,95,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18MAY2018:20:31:54,17AUG2018:00:01:34,,,,20181102
1957214,10133692,TQYJK20180519ib2283js21,,100000,19MAY2018,0,0,1,0.0950,3,1,1,19JUN2018,0,2,0,0,C001,420002,23JUN2018:12:38:52,,1,103705,0,2945,103705,100000,2945,760,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19MAY2018:08:40:20,19JUN2018:00:02:32,,,,20181102
1957739,105153857,TQYJK2018051961126Y42f9,,80000,19MAY2018,0,0,1,0.0650,3,1,1,19JUN2018,0,2,0,0,C001,420002,21JUN2018:18:35:51,,1,81820,0,1612,81820,80000,1612,208,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19MAY2018:13:36:52,19JUN2018:00:02:31,,,,20181102
1957774,101874591,TQYJK20180519LDC4SsUZ3a,,180000,19MAY2018,0,0,2,0.0650,3,3,3,19AUG2018,0,2,0,0,C002,420003,05JUN2018:16:41:30,,1,187066,0,7066,187066,180000,1925,0,0,0,5141,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19MAY2018:14:07:55,05JUN2018:00:02:54,,,,20181102
1957811,10173622,TQYJK20180519I478C6688D,,310000,19MAY2018,0,0,1,0.1000,3,6,5,19NOV2018,0,1,0,0,C001,420002,19OCT2018:09:56:13,,1,290002,0,33274,342395,310000,32395,0,0,0,0,0,0,0,0,0,0,0.0000,52393,51670,723,0,0,,0,0,0,19MAY2018:14:29:28,02NOV2018:00:01:21,,,,20181102
1958059,102243853,TQYJK20180519a9eOWmJtB2,,160000,19MAY2018,0,0,1,0.1000,3,3,3,19AUG2018,0,2,0,0,C001,420002,17JUL2018:11:37:33,,1,169920,0,9813,169920,160000,7947,107,0,0,1866,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19MAY2018:17:10:16,17JUL2018:00:01:32,,,,20181102
1958272,100130413,TQYJK20180519SC8v4U3UUA,,230000,19MAY2018,0,0,2,0.0500,3,9,5,19NOV2018,0,1,0,0,C006,420005,19OCT2018:09:56:36,,1,137665,0,17988,244618,230000,14618,0,0,0,0,0,0,0,0,0,0,0.0000,106953,106210,743,0,0,,0,0,0,19MAY2018:19:08:23,02NOV2018:00:01:21,,,,20181102
1958411,100681360,TQYJK201805195BTh7vsY6G,,90000,19MAY2018,0,0,1,0.0950,3,1,1,19JUN2018,0,2,0,0,C001,420002,19JUN2018:10:08:26,,1,92651,0,2651,92651,90000,2651,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19MAY2018:21:16:15,19JUN2018:00:02:32,,,,20181102
1958434,104958908,TQYJK20180519fMo68c5l9A,,390000,19MAY2018,0,0,2,0.0650,3,3,1,19JUL2018,2,1,1,0,C002,420003,02NOV2018:00:14:22,,1,136853,0,15308,430270,390000,15308,24962,0,0,0,0,0,0,0,0,0,0.0000,293417,262502,7703,23212,0,,0,0,0,19MAY2018:21:44:58,19AUG2018:00:01:34,,,,20181102
1959779,101277712,TQYJK2018052008Z0sIYR11,,150000,20MAY2018,0,0,1,0.0950,3,1,1,20JUN2018,0,2,0,0,C001,420002,20JUN2018:10:48:59,,1,154418,0,4418,154418,150000,4418,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:07:57:34,20JUN2018:00:02:31,,,,20181102
1959996,101415036,TQYJK20180520Vz5f269Js7,,160000,20MAY2018,0,0,2,0.0650,3,3,3,20AUG2018,0,2,0,0,C002,420003,20AUG2018:09:31:05,,1,166280,0,6280,166280,160000,6280,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:09:47:42,20AUG2018:00:01:35,,,,20181102
1960211,103337070,TQYJK201805201N92YikRKC,,120000,20MAY2018,0,0,2,0.0650,3,3,3,20AUG2018,0,2,0,0,C002,420003,20AUG2018:10:12:03,,1,124749,0,4710,124749,120000,4710,39,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:11:19:04,20AUG2018:00:01:35,,,,20181102
1960487,102922913,TQYJK20180520Lq1i6g9941,,160000,20MAY2018,0,0,1,0.0950,3,1,1,20JUN2018,0,2,0,0,C001,420002,20JUN2018:20:05:06,,1,164712,0,4712,164712,160000,4712,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:14:01:14,20JUN2018:00:02:32,,,,20181102
1960488,100190369,TQYJK20180520339t0e3289,,100000,20MAY2018,0,0,2,0.0650,3,3,3,20AUG2018,0,2,0,0,C002,420003,19JUN2018:09:27:45,,1,103926,0,3926,103926,100000,1887,0,0,0,2039,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:14:03:10,19JUN2018:00:02:33,,,,20181102
1960634,102220788,TQYJK20180520Aaw9h00muk,,390000,20MAY2018,0,0,2,0.0650,3,3,3,20AUG2018,0,2,0,0,C002,420003,19AUG2018:16:22:47,,1,405308,0,15308,405308,390000,15225,0,0,0,83,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:15:36:49,19AUG2018:00:01:37,,,,20181102
1960772,10448764,TQYJK201805202W2d4MgeY5,,180000,20MAY2018,0,0,1,0.0650,3,3,3,20AUG2018,0,2,0,0,C001,420002,18JUN2018:17:15:56,,1,187176,0,7176,187176,180000,3393,0,0,0,3783,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:16:56:05,18JUN2018:00:02:32,,,,20181102
1960901,101637852,TQYJK20180520Q82fi1E8L3,,80000,20MAY2018,0,0,2,0.0650,3,3,3,20AUG2018,0,2,0,0,C002,420003,20JUL2018:10:37:43,,1,83166,0,3140,83166,80000,2610,26,0,0,530,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:17:40:19,20JUL2018:00:02:00,,,,20181102
1960948,101977795,TQYJK20180520eMW385sj4z,,60000,20MAY2018,0,0,2,0.0650,3,3,3,20AUG2018,0,2,0,0,C002,420003,16AUG2018:14:39:37,,1,62416,0,2356,62416,60000,2305,60,0,0,51,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20MAY2018:18:11:52,16AUG2018:00:01:42,,,,20181102
1962631,104940942,TQYJK201805215jj46hMf8F,,130000,21MAY2018,0,0,1,0.0650,3,1,1,21JUN2018,0,2,0,0,C001,420002,21JUN2018:09:46:32,,1,132620,0,2620,132620,130000,2620,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:09:26:28,21JUN2018:00:02:33,,,,20181102
1963066,100198291,TQYJK20180521w0AA9FZisZ,,200000,21MAY2018,0,0,1,0.0950,3,1,1,21JUN2018,0,2,0,0,C001,420002,20JUN2018:11:44:51,,1,205890,0,5890,205890,200000,5700,0,0,0,190,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:12:05:51,20JUN2018:00:02:33,,,,20181102
1963174,102315709,TQYJK20180521os12u0q8Cx,,390000,21MAY2018,0,0,2,0.0650,3,3,3,21AUG2018,0,2,0,0,C002,420003,09AUG2018:16:58:07,,1,405308,0,15308,405308,390000,14308,0,0,0,1000,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:13:02:20,09AUG2018:00:01:47,,,,20181102
1963274,101637852,TQYJK20180521x0P36kW6Su,,90000,21MAY2018,0,0,2,0.0650,3,3,3,21AUG2018,0,2,0,0,C002,420003,18AUG2018:09:03:26,,1,93562,0,3532,93562,90000,3474,30,0,0,58,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:13:40:55,18AUG2018:00:01:33,,,,20181102
1963424,102266130,TQYJK20180521Le34U1To43,,150000,21MAY2018,0,0,1,0.0950,3,1,1,21JUN2018,0,2,0,0,C001,420002,16JUN2018:14:17:27,,1,153705,0,4418,153705,150000,3705,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:14:41:14,16JUN2018:00:02:36,,,,20181102
1963434,104260360,TQYJK201805217Hj9u22JFI,,100000,21MAY2018,0,0,1,0.0650,3,1,1,21JUN2018,0,2,0,0,C001,420002,21JUN2018:10:05:07,,1,102015,0,2015,102015,100000,2015,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:14:48:29,21JUN2018:00:02:34,,,,20181102
1963467,102409597,TQYJK201805218z5w1nbo58,,100000,21MAY2018,0,0,1,0.0950,3,1,1,21JUN2018,0,2,0,0,C001,420002,20JUN2018:09:28:41,,1,102850,0,2945,102850,100000,2850,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21MAY2018:15:09:24,20JUN2018:00:02:35,,,,20181102
